,1m,3m,15m,time
3151,,,,1900-01-01 13:49:31
3152,,,,1900-01-01 13:49:32
3153,,,,1900-01-01 13:49:33
3154,,,,1900-01-01 13:49:34
3155,,,,1900-01-01 13:49:35
3156,,,,1900-01-01 13:49:36
3157,,,,1900-01-01 13:49:37
3158,,,,1900-01-01 13:49:38
3159,,,,1900-01-01 13:49:39
3160,,,,1900-01-01 13:49:40
3161,,,,1900-01-01 13:49:41
3162,,,,1900-01-01 13:49:42
3163,,,,1900-01-01 13:49:43
3164,,,,1900-01-01 13:49:44
3165,,,,1900-01-01 13:49:45
3166,,,,1900-01-01 13:49:46
3167,,,,1900-01-01 13:49:47
3168,,,,1900-01-01 13:49:48
3169,,,,1900-01-01 13:49:49
3170,,,,1900-01-01 13:49:50
3171,,,,1900-01-01 13:49:51
3172,,,,1900-01-01 13:49:52
3173,,,,1900-01-01 13:49:53
3174,,,,1900-01-01 13:49:54
3175,,,,1900-01-01 13:49:55
3176,,,,1900-01-01 13:49:56
3177,,,,1900-01-01 13:49:57
3178,,,,1900-01-01 13:49:58
3179,,,,1900-01-01 13:49:59
3180,,,,1900-01-01 13:50:00
3181,,,,1900-01-01 13:50:01
3182,,,,1900-01-01 13:50:02
3183,,,,1900-01-01 13:50:03
3184,,,,1900-01-01 13:50:04
3185,,,,1900-01-01 13:50:05
3186,,,,1900-01-01 13:50:06
3187,,,,1900-01-01 13:50:07
3188,,,,1900-01-01 13:50:08
3189,,,,1900-01-01 13:50:09
3190,,,,1900-01-01 13:50:10
3191,,,,1900-01-01 13:50:11
3192,,,,1900-01-01 13:50:12
3193,,,,1900-01-01 13:50:13
3194,,,,1900-01-01 13:50:14
3195,,,,1900-01-01 13:50:15
3196,,,,1900-01-01 13:50:16
3197,,,,1900-01-01 13:50:17
3198,,,,1900-01-01 13:50:18
3199,,,,1900-01-01 13:50:19
3200,,,,1900-01-01 13:50:20
3201,,,,1900-01-01 13:50:21
3202,,,,1900-01-01 13:50:22
3203,,,,1900-01-01 13:50:23
3204,,,,1900-01-01 13:50:24
3205,,,,1900-01-01 13:50:25
3206,,,,1900-01-01 13:50:26
3207,,,,1900-01-01 13:50:27
3208,,,,1900-01-01 13:50:28
3209,,,,1900-01-01 13:50:29
3210,,,,1900-01-01 13:50:30
3211,,,,1900-01-01 13:50:31
3212,,,,1900-01-01 13:50:32
3213,,,,1900-01-01 13:50:33
3214,,,,1900-01-01 13:50:34
3215,,,,1900-01-01 13:50:35
3216,,,,1900-01-01 13:50:36
3217,,,,1900-01-01 13:50:37
3218,,,,1900-01-01 13:50:38
3219,,,,1900-01-01 13:50:39
3220,,,,1900-01-01 13:50:40
3221,,,,1900-01-01 13:50:41
3222,,,,1900-01-01 13:50:42
3223,,,,1900-01-01 13:50:43
3224,,,,1900-01-01 13:50:44
3225,,,,1900-01-01 13:50:45
3226,,,,1900-01-01 13:50:46
3227,,,,1900-01-01 13:50:47
3228,,,,1900-01-01 13:50:48
3229,,,,1900-01-01 13:50:49
3230,,,,1900-01-01 13:50:50
3231,,,,1900-01-01 13:50:51
3232,,,,1900-01-01 13:50:52
3233,,,,1900-01-01 13:50:53
3234,,,,1900-01-01 13:50:54
3235,,,,1900-01-01 13:50:55
3236,,,,1900-01-01 13:50:56
3237,,,,1900-01-01 13:50:57
3238,,,,1900-01-01 13:50:58
3239,,,,1900-01-01 13:50:59
3240,,,,1900-01-01 13:51:00
3241,,,,1900-01-01 13:51:01
3242,,,,1900-01-01 13:51:02
3243,,,,1900-01-01 13:51:03
3244,,,,1900-01-01 13:51:04
3245,,,,1900-01-01 13:51:05
3246,,,,1900-01-01 13:51:06
3247,,,,1900-01-01 13:51:07
3248,,,,1900-01-01 13:51:08
3249,,,,1900-01-01 13:51:09
3250,,,,1900-01-01 13:51:10
3251,,,,1900-01-01 13:51:11
3252,,,,1900-01-01 13:51:12
3253,,,,1900-01-01 13:51:13
3254,,,,1900-01-01 13:51:14
3255,,,,1900-01-01 13:51:15
3256,,,,1900-01-01 13:51:16
3257,,,,1900-01-01 13:51:17
3258,,,,1900-01-01 13:51:18
3259,,,,1900-01-01 13:51:19
3260,,,,1900-01-01 13:51:20
3261,,,,1900-01-01 13:51:21
3262,,,,1900-01-01 13:51:22
3263,,,,1900-01-01 13:51:23
3264,,,,1900-01-01 13:51:24
3265,,,,1900-01-01 13:51:25
3266,,,,1900-01-01 13:51:26
3267,,,,1900-01-01 13:51:27
3268,,,,1900-01-01 13:51:28
3269,,,,1900-01-01 13:51:29
3270,,,,1900-01-01 13:51:30
3271,,,,1900-01-01 13:51:31
3272,,,,1900-01-01 13:51:32
3273,,,,1900-01-01 13:51:33
3274,,,,1900-01-01 13:51:34
3275,,,,1900-01-01 13:51:35
3276,,,,1900-01-01 13:51:36
3277,,,,1900-01-01 13:51:37
3278,,,,1900-01-01 13:51:38
3279,,,,1900-01-01 13:51:39
3280,,,,1900-01-01 13:51:40
3281,,,,1900-01-01 13:51:41
3282,,,,1900-01-01 13:51:42
3283,,,,1900-01-01 13:51:43
3284,,,,1900-01-01 13:51:44
3285,,,,1900-01-01 13:51:45
3286,,,,1900-01-01 13:51:46
3287,,,,1900-01-01 13:51:47
3288,,,,1900-01-01 13:51:48
3289,,,,1900-01-01 13:51:49
3290,,,,1900-01-01 13:51:50
3291,,,,1900-01-01 13:51:51
3292,,,,1900-01-01 13:51:52
3293,,,,1900-01-01 13:51:53
3294,,,,1900-01-01 13:51:54
3295,,,,1900-01-01 13:51:55
3296,,,,1900-01-01 13:51:56
3297,,,,1900-01-01 13:51:57
3298,,,,1900-01-01 13:51:58
3299,,,,1900-01-01 13:51:59
3300,,,,1900-01-01 13:52:00
3301,,,,1900-01-01 13:52:01
3302,,,,1900-01-01 13:52:02
3303,,,,1900-01-01 13:52:03
3304,,,,1900-01-01 13:52:04
3305,,,,1900-01-01 13:52:05
3306,,,,1900-01-01 13:52:06
3307,,,,1900-01-01 13:52:07
3308,,,,1900-01-01 13:52:08
3309,,,,1900-01-01 13:52:09
3310,,,,1900-01-01 13:52:10
3311,,,,1900-01-01 13:52:11
3312,,,,1900-01-01 13:52:12
3313,,,,1900-01-01 13:52:13
3314,,,,1900-01-01 13:52:14
3315,,,,1900-01-01 13:52:15
3316,,,,1900-01-01 13:52:16
3317,,,,1900-01-01 13:52:17
3318,,,,1900-01-01 13:52:18
3319,,,,1900-01-01 13:52:19
3320,,,,1900-01-01 13:52:20
3321,,,,1900-01-01 13:52:21
3322,,,,1900-01-01 13:52:22
3323,,,,1900-01-01 13:52:23
3324,,,,1900-01-01 13:52:24
3325,,,,1900-01-01 13:52:25
3326,,,,1900-01-01 13:52:26
3327,,,,1900-01-01 13:52:27
3328,,,,1900-01-01 13:52:28
3329,,,,1900-01-01 13:52:29
3330,,,,1900-01-01 13:52:30
3331,,,,1900-01-01 13:52:31
3332,,,,1900-01-01 13:52:32
3333,,,,1900-01-01 13:52:33
3334,,,,1900-01-01 13:52:34
3335,,,,1900-01-01 13:52:35
3336,,,,1900-01-01 13:52:36
3337,,,,1900-01-01 13:52:37
3338,,,,1900-01-01 13:52:38
3339,,,,1900-01-01 13:52:39
3340,,,,1900-01-01 13:52:40
3341,,,,1900-01-01 13:52:41
3342,,,,1900-01-01 13:52:42
3343,,,,1900-01-01 13:52:43
3344,,,,1900-01-01 13:52:44
3345,,,,1900-01-01 13:52:45
3346,,,,1900-01-01 13:52:46
3347,,,,1900-01-01 13:52:47
3348,,,,1900-01-01 13:52:48
3349,,,,1900-01-01 13:52:49
3350,,,,1900-01-01 13:52:50
3351,,,,1900-01-01 13:52:51
3352,,,,1900-01-01 13:52:52
3353,,,,1900-01-01 13:52:53
3354,,,,1900-01-01 13:52:54
3355,,,,1900-01-01 13:52:55
3356,,,,1900-01-01 13:52:56
3357,,,,1900-01-01 13:52:57
3358,,,,1900-01-01 13:52:58
3359,,,,1900-01-01 13:52:59
3360,,,,1900-01-01 13:53:00
3361,,,,1900-01-01 13:53:01
3362,,,,1900-01-01 13:53:02
3363,,,,1900-01-01 13:53:03
3364,,,,1900-01-01 13:53:04
3365,,,,1900-01-01 13:53:05
3366,,,,1900-01-01 13:53:06
3367,,,,1900-01-01 13:53:07
3368,,,,1900-01-01 13:53:08
3369,,,,1900-01-01 13:53:09
3370,,,,1900-01-01 13:53:10
3371,,,,1900-01-01 13:53:11
3372,,,,1900-01-01 13:53:12
3373,,,,1900-01-01 13:53:13
3374,,,,1900-01-01 13:53:14
3375,,,,1900-01-01 13:53:15
3376,,,,1900-01-01 13:53:16
3377,,,,1900-01-01 13:53:17
3378,,,,1900-01-01 13:53:18
3379,,,,1900-01-01 13:53:19
3380,,,,1900-01-01 13:53:20
3381,,,,1900-01-01 13:53:21
3382,,,,1900-01-01 13:53:22
3383,,,,1900-01-01 13:53:23
3384,,,,1900-01-01 13:53:24
3385,,,,1900-01-01 13:53:25
3386,,,,1900-01-01 13:53:26
3387,,,,1900-01-01 13:53:27
3388,,,,1900-01-01 13:53:28
3389,,,,1900-01-01 13:53:29
3390,,,,1900-01-01 13:53:30
3391,,,,1900-01-01 13:53:31
3392,,,,1900-01-01 13:53:32
3393,,,,1900-01-01 13:53:33
3394,,,,1900-01-01 13:53:34
3395,,,,1900-01-01 13:53:35
3396,,,,1900-01-01 13:53:36
3397,,,,1900-01-01 13:53:37
3398,,,,1900-01-01 13:53:38
3399,,,,1900-01-01 13:53:39
3400,,,,1900-01-01 13:53:40
3401,,,,1900-01-01 13:53:41
3402,,,,1900-01-01 13:53:42
3403,,,,1900-01-01 13:53:43
3404,,,,1900-01-01 13:53:44
3405,,,,1900-01-01 13:53:45
3406,,,,1900-01-01 13:53:46
3407,,,,1900-01-01 13:53:47
3408,,,,1900-01-01 13:53:48
3409,,,,1900-01-01 13:53:49
3410,,,,1900-01-01 13:53:50
3411,,,,1900-01-01 13:53:51
3412,,,,1900-01-01 13:53:52
3413,,,,1900-01-01 13:53:53
3414,,,,1900-01-01 13:53:54
3415,,,,1900-01-01 13:53:55
3416,,,,1900-01-01 13:53:56
3417,,,,1900-01-01 13:53:57
3418,,,,1900-01-01 13:53:58
3419,,,,1900-01-01 13:53:59
3420,,,,1900-01-01 13:54:00
3421,,,,1900-01-01 13:54:01
3422,,,,1900-01-01 13:54:02
3423,,,,1900-01-01 13:54:03
3424,,,,1900-01-01 13:54:04
3425,,,,1900-01-01 13:54:05
3426,,,,1900-01-01 13:54:06
3427,,,,1900-01-01 13:54:07
3428,,,,1900-01-01 13:54:08
3429,,,,1900-01-01 13:54:09
3430,,,,1900-01-01 13:54:10
3431,,,,1900-01-01 13:54:11
3432,,,,1900-01-01 13:54:12
3433,,,,1900-01-01 13:54:13
3434,,,,1900-01-01 13:54:14
3435,,,,1900-01-01 13:54:15
3436,,,,1900-01-01 13:54:16
3437,,,,1900-01-01 13:54:17
3438,,,,1900-01-01 13:54:18
3439,,,,1900-01-01 13:54:19
3440,,,,1900-01-01 13:54:20
3441,,,,1900-01-01 13:54:21
3442,,,,1900-01-01 13:54:22
3443,,,,1900-01-01 13:54:23
3444,,,,1900-01-01 13:54:24
3445,,,,1900-01-01 13:54:25
3446,,,,1900-01-01 13:54:26
3447,,,,1900-01-01 13:54:27
3448,,,,1900-01-01 13:54:28
3449,,,,1900-01-01 13:54:29
3450,,,,1900-01-01 13:54:30
3451,,,,1900-01-01 13:54:31
3452,,,,1900-01-01 13:54:32
3453,,,,1900-01-01 13:54:33
3454,,,,1900-01-01 13:54:34
3455,,,,1900-01-01 13:54:35
3456,,,,1900-01-01 13:54:36
3457,,,,1900-01-01 13:54:37
3458,,,,1900-01-01 13:54:38
3459,,,,1900-01-01 13:54:39
3460,,,,1900-01-01 13:54:40
3461,,,,1900-01-01 13:54:41
3462,,,,1900-01-01 13:54:42
3463,,,,1900-01-01 13:54:43
3464,,,,1900-01-01 13:54:44
3465,,,,1900-01-01 13:54:45
3466,,,,1900-01-01 13:54:46
3467,,,,1900-01-01 13:54:47
3468,,,,1900-01-01 13:54:48
3469,,,,1900-01-01 13:54:49
3470,,,,1900-01-01 13:54:50
3471,,,,1900-01-01 13:54:51
3472,,,,1900-01-01 13:54:52
3473,,,,1900-01-01 13:54:53
3474,,,,1900-01-01 13:54:54
3475,,,,1900-01-01 13:54:55
3476,,,,1900-01-01 13:54:56
3477,,,,1900-01-01 13:54:57
3478,,,,1900-01-01 13:54:58
3479,,,,1900-01-01 13:54:59
3480,,,,1900-01-01 13:55:00
3481,,,,1900-01-01 13:55:01
3482,,,,1900-01-01 13:55:02
3483,,,,1900-01-01 13:55:03
3484,,,,1900-01-01 13:55:04
3485,,,,1900-01-01 13:55:05
3486,,,,1900-01-01 13:55:06
3487,,,,1900-01-01 13:55:07
3488,,,,1900-01-01 13:55:08
3489,,,,1900-01-01 13:55:09
3490,,,,1900-01-01 13:55:10
3491,,,,1900-01-01 13:55:11
3492,,,,1900-01-01 13:55:12
3493,,,,1900-01-01 13:55:13
3494,,,,1900-01-01 13:55:14
3495,,,,1900-01-01 13:55:15
3496,,,,1900-01-01 13:55:16
3497,,,,1900-01-01 13:55:17
3498,,,,1900-01-01 13:55:18
3499,,,,1900-01-01 13:55:19
3500,,,,1900-01-01 13:55:20
3501,,,,1900-01-01 13:55:21
3502,,,,1900-01-01 13:55:22
3503,,,,1900-01-01 13:55:23
3504,,,,1900-01-01 13:55:24
3505,,,,1900-01-01 13:55:25
3506,,,,1900-01-01 13:55:26
3507,,,,1900-01-01 13:55:27
3508,,,,1900-01-01 13:55:28
3509,,,,1900-01-01 13:55:29
3510,,,,1900-01-01 13:55:30
3511,,,,1900-01-01 13:55:31
3512,,,,1900-01-01 13:55:32
3513,,,,1900-01-01 13:55:33
3514,,,,1900-01-01 13:55:34
3515,,,,1900-01-01 13:55:35
3516,,,,1900-01-01 13:55:36
3517,,,,1900-01-01 13:55:37
3518,,,,1900-01-01 13:55:38
3519,,,,1900-01-01 13:55:39
3520,,,,1900-01-01 13:55:40
3521,,,,1900-01-01 13:55:41
3522,,,,1900-01-01 13:55:42
3523,,,,1900-01-01 13:55:43
3524,,,,1900-01-01 13:55:44
3525,,,,1900-01-01 13:55:45
3526,,,,1900-01-01 13:55:46
3527,,,,1900-01-01 13:55:47
3528,,,,1900-01-01 13:55:48
3529,,,,1900-01-01 13:55:49
3530,,,,1900-01-01 13:55:50
3531,,,,1900-01-01 13:55:51
3532,,,,1900-01-01 13:55:52
3533,,,,1900-01-01 13:55:53
3534,,,,1900-01-01 13:55:54
3535,,,,1900-01-01 13:55:55
3536,,,,1900-01-01 13:55:56
3537,,,,1900-01-01 13:55:57
3538,,,,1900-01-01 13:55:58
3539,,,,1900-01-01 13:55:59
3540,,,,1900-01-01 13:56:00
3541,,,,1900-01-01 13:56:01
3542,,,,1900-01-01 13:56:02
3543,,,,1900-01-01 13:56:03
3544,,,,1900-01-01 13:56:04
3545,,,,1900-01-01 13:56:05
3546,,,,1900-01-01 13:56:06
3547,,,,1900-01-01 13:56:07
3548,,,,1900-01-01 13:56:08
3549,,,,1900-01-01 13:56:09
3550,,,,1900-01-01 13:56:10
3551,,,,1900-01-01 13:56:11
3552,,,,1900-01-01 13:56:12
3553,,,,1900-01-01 13:56:13
3554,,,,1900-01-01 13:56:14
3555,,,,1900-01-01 13:56:15
3556,,,,1900-01-01 13:56:16
3557,,,,1900-01-01 13:56:17
3558,,,,1900-01-01 13:56:18
3559,,,,1900-01-01 13:56:19
3560,,,,1900-01-01 13:56:20
3561,,,,1900-01-01 13:56:21
3562,,,,1900-01-01 13:56:22
3563,,,,1900-01-01 13:56:23
3564,,,,1900-01-01 13:56:24
3565,,,,1900-01-01 13:56:25
3566,,,,1900-01-01 13:56:26
3567,,,,1900-01-01 13:56:27
3568,,,,1900-01-01 13:56:28
3569,,,,1900-01-01 13:56:29
3570,,,,1900-01-01 13:56:30
3571,,,,1900-01-01 13:56:31
3572,,,,1900-01-01 13:56:32
3573,,,,1900-01-01 13:56:33
3574,,,,1900-01-01 13:56:34
3575,,,,1900-01-01 13:56:35
3576,,,,1900-01-01 13:56:36
3577,,,,1900-01-01 13:56:37
3578,,,,1900-01-01 13:56:38
3579,,,,1900-01-01 13:56:39
3580,,,,1900-01-01 13:56:40
3581,,,,1900-01-01 13:56:41
3582,,,,1900-01-01 13:56:42
3583,,,,1900-01-01 13:56:43
3584,,,,1900-01-01 13:56:44
3585,,,,1900-01-01 13:56:45
3586,,,,1900-01-01 13:56:46
3587,,,,1900-01-01 13:56:47
3588,,,,1900-01-01 13:56:48
3589,,,,1900-01-01 13:56:49
3590,,,,1900-01-01 13:56:50
3591,,,,1900-01-01 13:56:51
3592,,,,1900-01-01 13:56:52
3593,,,,1900-01-01 13:56:53
3594,,,,1900-01-01 13:56:54
3595,,,,1900-01-01 13:56:55
3596,,,,1900-01-01 13:56:56
3597,,,,1900-01-01 13:56:57
3598,,,,1900-01-01 13:56:58
3599,,,,1900-01-01 13:56:59
3600,,,,1900-01-01 13:57:00
3601,,,,1900-01-01 13:57:01
3602,,,,1900-01-01 13:57:02
3603,,,,1900-01-01 13:57:03
3604,,,,1900-01-01 13:57:04
3605,,,,1900-01-01 13:57:05
3606,,,,1900-01-01 13:57:06
3607,,,,1900-01-01 13:57:07
3608,,,,1900-01-01 13:57:08
3609,,,,1900-01-01 13:57:09
3610,,,,1900-01-01 13:57:10
3611,,,,1900-01-01 13:57:11
3612,,,,1900-01-01 13:57:12
3613,,,,1900-01-01 13:57:13
3614,,,,1900-01-01 13:57:14
3615,,,,1900-01-01 13:57:15
3616,,,,1900-01-01 13:57:16
3617,,,,1900-01-01 13:57:17
3618,,,,1900-01-01 13:57:18
3619,,,,1900-01-01 13:57:19
3620,,,,1900-01-01 13:57:20
3621,,,,1900-01-01 13:57:21
3622,,,,1900-01-01 13:57:22
3623,,,,1900-01-01 13:57:23
3624,,,,1900-01-01 13:57:24
3625,,,,1900-01-01 13:57:25
3626,,,,1900-01-01 13:57:26
3627,,,,1900-01-01 13:57:27
3628,,,,1900-01-01 13:57:28
3629,,,,1900-01-01 13:57:29
3630,,,,1900-01-01 13:57:30
3631,,,,1900-01-01 13:57:31
3632,,,,1900-01-01 13:57:32
3633,,,,1900-01-01 13:57:33
3634,,,,1900-01-01 13:57:34
3635,,,,1900-01-01 13:57:35
3636,,,,1900-01-01 13:57:36
3637,,,,1900-01-01 13:57:37
3638,,,,1900-01-01 13:57:38
3639,,,,1900-01-01 13:57:39
3640,,,,1900-01-01 13:57:40
3641,,,,1900-01-01 13:57:41
3642,,,,1900-01-01 13:57:42
3643,,,,1900-01-01 13:57:43
3644,,,,1900-01-01 13:57:44
3645,,,,1900-01-01 13:57:45
3646,,,,1900-01-01 13:57:46
3647,,,,1900-01-01 13:57:47
3648,,,,1900-01-01 13:57:48
3649,,,,1900-01-01 13:57:49
3650,,,,1900-01-01 13:57:50
3651,,,,1900-01-01 13:57:51
3652,,,,1900-01-01 13:57:52
3653,,,,1900-01-01 13:57:53
3654,,,,1900-01-01 13:57:54
3655,,,,1900-01-01 13:57:55
3656,,,,1900-01-01 13:57:56
3657,,,,1900-01-01 13:57:57
3658,,,,1900-01-01 13:57:58
3659,,,,1900-01-01 13:57:59
3660,,,,1900-01-01 13:58:00
3661,,,,1900-01-01 13:58:01
3662,,,,1900-01-01 13:58:02
3663,,,,1900-01-01 13:58:03
3664,,,,1900-01-01 13:58:04
3665,,,,1900-01-01 13:58:05
3666,,,,1900-01-01 13:58:06
3667,,,,1900-01-01 13:58:07
3668,,,,1900-01-01 13:58:08
3669,,,,1900-01-01 13:58:09
3670,,,,1900-01-01 13:58:10
3671,,,,1900-01-01 13:58:11
3672,,,,1900-01-01 13:58:12
3673,,,,1900-01-01 13:58:13
3674,,,,1900-01-01 13:58:14
3675,,,,1900-01-01 13:58:15
3676,,,,1900-01-01 13:58:16
3677,,,,1900-01-01 13:58:17
3678,,,,1900-01-01 13:58:18
3679,,,,1900-01-01 13:58:19
3680,,,,1900-01-01 13:58:20
3681,,,,1900-01-01 13:58:21
3682,,,,1900-01-01 13:58:22
3683,,,,1900-01-01 13:58:23
3684,,,,1900-01-01 13:58:24
3685,,,,1900-01-01 13:58:25
3686,,,,1900-01-01 13:58:26
3687,,,,1900-01-01 13:58:27
3688,,,,1900-01-01 13:58:28
3689,,,,1900-01-01 13:58:29
3690,,,,1900-01-01 13:58:30
3691,,,,1900-01-01 13:58:31
3692,,,,1900-01-01 13:58:32
3693,,,,1900-01-01 13:58:33
3694,,,,1900-01-01 13:58:34
3695,,,,1900-01-01 13:58:35
3696,,,,1900-01-01 13:58:36
3697,,,,1900-01-01 13:58:37
3698,,,,1900-01-01 13:58:38
3699,,,,1900-01-01 13:58:39
3700,,,,1900-01-01 13:58:40
3701,,,,1900-01-01 13:58:41
3702,,,,1900-01-01 13:58:42
3703,,,,1900-01-01 13:58:43
3704,,,,1900-01-01 13:58:44
3705,,,,1900-01-01 13:58:45
3706,,,,1900-01-01 13:58:46
3707,,,,1900-01-01 13:58:47
3708,,,,1900-01-01 13:58:48
3709,,,,1900-01-01 13:58:49
3710,,,,1900-01-01 13:58:50
3711,,,,1900-01-01 13:58:51
3712,,,,1900-01-01 13:58:52
3713,,,,1900-01-01 13:58:53
3714,,,,1900-01-01 13:58:54
3715,,,,1900-01-01 13:58:55
3716,,,,1900-01-01 13:58:56
3717,,,,1900-01-01 13:58:57
3718,,,,1900-01-01 13:58:58
3719,,,,1900-01-01 13:58:59
3720,,,,1900-01-01 13:59:00
3721,,,,1900-01-01 13:59:01
3722,,,,1900-01-01 13:59:02
3723,,,,1900-01-01 13:59:03
3724,,,,1900-01-01 13:59:04
3725,,,,1900-01-01 13:59:05
3726,,,,1900-01-01 13:59:06
3727,,,,1900-01-01 13:59:07
3728,,,,1900-01-01 13:59:08
3729,,,,1900-01-01 13:59:09
3730,,,,1900-01-01 13:59:10
3731,,,,1900-01-01 13:59:11
3732,,,,1900-01-01 13:59:12
3733,,,,1900-01-01 13:59:13
3734,,,,1900-01-01 13:59:14
3735,,,,1900-01-01 13:59:15
3736,,,,1900-01-01 13:59:16
3737,,,,1900-01-01 13:59:17
3738,,,,1900-01-01 13:59:18
3739,,,,1900-01-01 13:59:19
3740,,,,1900-01-01 13:59:20
3741,,,,1900-01-01 13:59:21
3742,,,,1900-01-01 13:59:22
3743,,,,1900-01-01 13:59:23
3744,,,,1900-01-01 13:59:24
3745,,,,1900-01-01 13:59:25
3746,,,,1900-01-01 13:59:26
3747,,,,1900-01-01 13:59:27
3748,,,,1900-01-01 13:59:28
3749,,,,1900-01-01 13:59:29
3750,,,,1900-01-01 13:59:30
3751,,,,1900-01-01 13:59:31
3752,,,,1900-01-01 13:59:32
3753,,,,1900-01-01 13:59:33
3754,,,,1900-01-01 13:59:34
3755,,,,1900-01-01 13:59:35
3756,,,,1900-01-01 13:59:36
3757,,,,1900-01-01 13:59:37
3758,,,,1900-01-01 13:59:38
3759,,,,1900-01-01 13:59:39
3760,,,,1900-01-01 13:59:40
3761,,,,1900-01-01 13:59:41
3762,,,,1900-01-01 13:59:42
3763,,,,1900-01-01 13:59:43
3764,,,,1900-01-01 13:59:44
3765,,,,1900-01-01 13:59:45
3766,,,,1900-01-01 13:59:46
3767,,,,1900-01-01 13:59:47
3768,,,,1900-01-01 13:59:48
3769,,,,1900-01-01 13:59:49
3770,,,,1900-01-01 13:59:50
3771,,,,1900-01-01 13:59:51
3772,,,,1900-01-01 13:59:52
3773,,,,1900-01-01 13:59:53
3774,,,,1900-01-01 13:59:54
3775,,,,1900-01-01 13:59:55
3776,,,,1900-01-01 13:59:56
3777,,,,1900-01-01 13:59:57
3778,,,,1900-01-01 13:59:58
3779,,,,1900-01-01 13:59:59
3780,,,,1900-01-01 14:00:00
3781,,,,1900-01-01 14:00:01
3782,,,,1900-01-01 14:00:02
3783,,,,1900-01-01 14:00:03
3784,,,,1900-01-01 14:00:04
3785,,,,1900-01-01 14:00:05
3786,,,,1900-01-01 14:00:06
3787,,,,1900-01-01 14:00:07
3788,,,,1900-01-01 14:00:08
3789,,,,1900-01-01 14:00:09
3790,,,,1900-01-01 14:00:10
3791,,,,1900-01-01 14:00:11
3792,,,,1900-01-01 14:00:12
3793,,,,1900-01-01 14:00:13
3794,,,,1900-01-01 14:00:14
3795,,,,1900-01-01 14:00:15
3796,,,,1900-01-01 14:00:16
3797,,,,1900-01-01 14:00:17
3798,,,,1900-01-01 14:00:18
3799,,,,1900-01-01 14:00:19
3800,,,,1900-01-01 14:00:20
3801,,,,1900-01-01 14:00:21
3802,,,,1900-01-01 14:00:22
3803,,,,1900-01-01 14:00:23
3804,,,,1900-01-01 14:00:24
3805,,,,1900-01-01 14:00:25
3806,,,,1900-01-01 14:00:26
3807,,,,1900-01-01 14:00:27
3808,,,,1900-01-01 14:00:28
3809,,,,1900-01-01 14:00:29
3810,,,,1900-01-01 14:00:30
3811,,,,1900-01-01 14:00:31
3812,,,,1900-01-01 14:00:32
3813,,,,1900-01-01 14:00:33
3814,,,,1900-01-01 14:00:34
3815,,,,1900-01-01 14:00:35
3816,,,,1900-01-01 14:00:36
3817,,,,1900-01-01 14:00:37
3818,,,,1900-01-01 14:00:38
3819,,,,1900-01-01 14:00:39
3820,,,,1900-01-01 14:00:40
3821,,,,1900-01-01 14:00:41
3822,,,,1900-01-01 14:00:42
3823,,,,1900-01-01 14:00:43
3824,,,,1900-01-01 14:00:44
3825,,,,1900-01-01 14:00:45
3826,,,,1900-01-01 14:00:46
3827,,,,1900-01-01 14:00:47
3828,,,,1900-01-01 14:00:48
3829,,,,1900-01-01 14:00:49
3830,,,,1900-01-01 14:00:50
3831,,,,1900-01-01 14:00:51
3832,,,,1900-01-01 14:00:52
3833,,,,1900-01-01 14:00:53
3834,,,,1900-01-01 14:00:54
3835,,,,1900-01-01 14:00:55
3836,,,,1900-01-01 14:00:56
3837,,,,1900-01-01 14:00:57
3838,,,,1900-01-01 14:00:58
3839,,,,1900-01-01 14:00:59
3840,,,,1900-01-01 14:01:00
3841,,,,1900-01-01 14:01:01
3842,,,,1900-01-01 14:01:02
3843,,,,1900-01-01 14:01:03
3844,,,,1900-01-01 14:01:04
3845,,,,1900-01-01 14:01:05
3846,,,,1900-01-01 14:01:06
3847,,,,1900-01-01 14:01:07
3848,,,,1900-01-01 14:01:08
3849,,,,1900-01-01 14:01:09
3850,,,,1900-01-01 14:01:10
3851,,,,1900-01-01 14:01:11
3852,,,,1900-01-01 14:01:12
3853,,,,1900-01-01 14:01:13
3854,,,,1900-01-01 14:01:14
3855,,,,1900-01-01 14:01:15
3856,,,,1900-01-01 14:01:16
3857,,,,1900-01-01 14:01:17
3858,,,,1900-01-01 14:01:18
3859,,,,1900-01-01 14:01:19
3860,,,,1900-01-01 14:01:20
3861,,,,1900-01-01 14:01:21
3862,,,,1900-01-01 14:01:22
3863,,,,1900-01-01 14:01:23
3864,,,,1900-01-01 14:01:24
3865,,,,1900-01-01 14:01:25
3866,,,,1900-01-01 14:01:26
3867,,,,1900-01-01 14:01:27
3868,,,,1900-01-01 14:01:28
3869,,,,1900-01-01 14:01:29
3870,,,,1900-01-01 14:01:30
3871,,,,1900-01-01 14:01:31
3872,,,,1900-01-01 14:01:32
3873,,,,1900-01-01 14:01:33
3874,,,,1900-01-01 14:01:34
3875,,,,1900-01-01 14:01:35
3876,,,,1900-01-01 14:01:36
3877,,,,1900-01-01 14:01:37
3878,,,,1900-01-01 14:01:38
3879,,,,1900-01-01 14:01:39
3880,,,,1900-01-01 14:01:40
3881,,,,1900-01-01 14:01:41
3882,,,,1900-01-01 14:01:42
3883,,,,1900-01-01 14:01:43
3884,,,,1900-01-01 14:01:44
3885,,,,1900-01-01 14:01:45
3886,,,,1900-01-01 14:01:46
